,Fumble TD,Receiving 2PT,Year,Points,Rush TD,Pass Yards,Receptions,Rush Yards,Week,Fumbles Lost,Receiving TD,Pass Completions,Pass 2PT,Pass Attempts,Pass Interceptions,Away Games,Pass TD,Rush 2PT,Rush Attempts,Receiving Yards,Name,Opponent,Position
2898,0.0,0.0,2010,0.0,0.0,0.0,1.0,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,Shonn Greene,Ravens,RB
2899,0.0,0.0,2010,0.0,0.0,0.0,1.0,10.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,Earnest Graham,Browns,RB
2900,0.0,0.0,2010,0.0,0.0,0.0,0.0,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,Jerome Felton,Bears,RB
2901,0.0,0.0,2010,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Heath Evans,Min,RB
2902,0.0,0.0,2010,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Kenneth Darby,Cardinals,RB
2903,0.0,0.0,2010,0.0,0.0,0.0,2.0,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,-2.0,Tashard Choice,Redskins,RB
2904,0.0,0.0,2010,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,Tim Castille,Chargers,RB
2905,0.0,0.0,2010,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,Eldra Buckley,Packers,RB
2906,0.0,0.0,2010,0.0,0.0,0.0,0.0,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,Correll Buckhalter,Jaguars,RB
2907,0.0,0.0,2010,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,Donald Brown,Texans,RB
2908,0.0,0.0,2010,0.0,0.0,0.0,2.0,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,Michael Bennett,Titans,RB
2909,0.0,0.0,2010,40.0,2.0,0.0,9.0,78.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,154.0,Jahvid Best,Eagles,RB
2910,0.0,0.0,2010,35.0,2.0,0.0,5.0,129.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,57.0,Jason Snelling,Cardinals,RB
2911,0.0,0.0,2010,30.0,3.0,0.0,4.0,120.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,8.0,LeSean McCoy,Lions,RB
2912,0.0,0.0,2010,28.0,1.0,0.0,7.0,112.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,56.0,Frank Gore,Saints,RB
2913,0.0,0.0,2010,24.0,1.0,0.0,5.0,145.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,41.0,Adrian Peterson,Dolphins,RB
2914,0.0,0.0,2010,21.0,2.0,0.0,1.0,82.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,Mike Tolbert,Jaguars,RB
2915,0.0,0.0,2010,17.0,1.0,0.0,4.0,51.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,67.0,Knowshon Moreno,Seahawks,RB
2916,0.0,0.0,2010,17.0,1.0,0.0,2.0,115.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,9.0,Tim Hightower,Falcons,RB
2917,0.0,0.0,2010,15.0,2.0,0.0,0.0,33.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,Clinton Portis,Texans,RB
2918,0.0,0.0,2010,14.0,0.0,0.0,2.0,145.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8.0,Darren McFadden,Rams,RB
2919,0.0,0.0,2010,13.0,1.0,0.0,1.0,69.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,Donald Brown,Giants,RB
2920,0.0,0.0,2010,12.0,0.0,0.0,4.0,75.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,50.0,Steven Jackson,Raiders,RB
2921,0.0,0.0,2010,12.0,0.0,0.0,3.0,69.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,69.0,Arian Foster,Redskins,RB
2922,0.0,0.0,2010,11.0,0.0,0.0,4.0,87.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,30.0,Ray Rice,Bengals,RB
2923,0.0,0.0,2010,11.0,1.0,0.0,3.0,35.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,Peyton Hillis,Chiefs,RB
2924,0.0,0.0,2010,11.0,0.0,0.0,5.0,29.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,37.0,Matt Forte,Cowboys,RB
2925,0.0,0.0,2010,11.0,0.0,0.0,2.0,92.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,Joseph Addai,Giants,RB
2926,0.0,0.0,2010,9.0,0.0,0.0,4.0,76.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,LaDainian Tomlinson,Patriots,RB
2927,0.0,0.0,2010,9.0,0.0,0.0,8.0,46.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,57.0,Pierre Thomas,49ers,RB
2928,0.0,0.0,2010,9.0,0.0,0.0,4.0,37.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,63.0,Darren Sproles,Jaguars,RB
2929,0.0,0.0,2010,9.0,1.0,0.0,0.0,39.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,Fred Jackson,Packers,RB
2930,0.0,0.0,2010,9.0,1.0,0.0,1.0,29.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,Brandon Jackson,Bills,RB
2931,0.0,0.0,2010,9.0,0.0,0.0,5.0,1.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,33.0,Earnest Graham,Panthers,RB
2932,0.0,0.0,2010,9.0,0.0,0.0,4.0,4.0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,30.0,Reggie Bush,49ers,RB
2933,0.0,0.0,2010,8.0,0.0,0.0,1.0,83.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,5.0,Thomas Jones,Browns,RB
2934,0.0,0.0,2010,8.0,0.0,0.0,4.0,38.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,50.0,Rashad Jennings,Chargers,RB
2935,0.0,0.0,2010,8.0,0.0,0.0,0.0,89.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,Ahmad Bradshaw,Colts,RB
2936,0.0,0.0,2010,7.0,0.0,0.0,3.0,54.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,DeAngelo Williams,Buccaneers,RB
2937,0.0,0.0,2010,7.0,0.0,0.0,0.0,75.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,Michael Turner,Cardinals,RB
2938,0.0,0.0,2010,7.0,0.0,0.0,3.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Chris Gronkowski,Bears,RB
2939,0.0,0.0,2010,7.0,1.0,0.0,0.0,19.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Correll Buckhalter,Seahawks,RB
2940,0.0,0.0,2010,7.0,0.0,0.0,1.0,80.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,3.0,Ronnie Brown,Min,RB
2941,0.0,0.0,2010,7.0,0.0,0.0,0.0,78.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,Cedric Benson,Ravens,RB
2942,0.0,0.0,2010,6.0,0.0,0.0,1.0,69.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,Rashard Mendenhall,Titans,RB
2943,0.0,0.0,2010,6.0,0.0,0.0,0.0,64.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,Marshawn Lynch,Packers,RB
2944,0.0,0.0,2010,6.0,1.0,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Anthony Dixon,Saints,RB
2945,0.0,0.0,2010,6.0,0.0,0.0,1.0,49.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,27.0,Jamaal Charles,Browns,RB
2946,0.0,0.0,2010,5.0,0.0,0.0,1.0,51.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,8.0,Carnell Williams,Panthers,RB
2947,0.0,0.0,2010,5.0,0.0,0.0,3.0,33.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,35.0,Jerome Harrison,Chiefs,RB
2948,0.0,0.0,2010,5.0,0.0,0.0,1.0,52.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,Shonn Greene,Patriots,RB
2949,0.0,0.0,2010,5.0,0.0,0.0,2.0,20.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.0,Mike Goodson,Buccaneers,RB
2950,0.0,0.0,2010,4.0,0.0,0.0,0.0,43.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,Jonathan Stewart,Buccaneers,RB
2951,0.0,0.0,2010,4.0,0.0,0.0,1.0,44.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,Justin Forsett,Broncos,RB
2952,0.0,0.0,2010,3.0,0.0,0.0,4.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,Mike Sellers,Texans,RB
2953,0.0,0.0,2010,3.0,0.0,0.0,2.0,26.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,Ryan Mathews,Jaguars,RB
2954,0.0,0.0,2010,3.0,0.0,0.0,0.0,36.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,John Kuhn,Bills,RB
2955,0.0,0.0,2010,3.0,0.0,0.0,1.0,31.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,17.0,Maurice Jones-Drew,Chargers,RB
2956,0.0,0.0,2010,3.0,0.0,0.0,5.0,34.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,Chris Johnson,Steelers,RB
2957,0.0,0.0,2010,3.0,0.0,0.0,2.0,22.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,15.0,Kevin Faulk,Jets,RB
2958,0.0,0.0,2010,3.0,0.0,0.0,0.0,31.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,Marion Barber,Bears,RB
2959,0.0,0.0,2010,2.0,0.0,0.0,0.0,30.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,Ricky Williams,Min,RB
2960,0.0,0.0,2010,2.0,0.0,0.0,3.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,LaRod Stephens-Howling,Falcons,RB
